order_id,customer_id,employee_id,order_date,channel,status,subtotal,tax,shipping,total,region
O0012623,C000090,E0008,2025-11-07T16:15:10,Online,Returned,4937.53,395.0,0.0,5332.53,Smoky Mountains
O0012624,C000091,E0058,2025-02-26T10:48:43,Marketplace,Cancelled,877.8,70.22,0.0,948.02,Appalachian
O0012625,C000071,E0004,2025-09-29T09:07:29,Phone,Completed,2864.78,272.15,0.0,3136.93,Foothills
O0012626,C001574,E0039,2025-12-12T13:53:03,Marketplace,Completed,2306.27,219.1,0.0,2525.37,Appalachian
O0012627,C000816,E0034,2025-06-20T13:59:11,Phone,Completed,2646.84,211.75,0.0,2858.59,Smoky Mountains
O0012628,C001210,E0007,2025-09-15T08:20:10,Online,Returned,154.9,10.84,0.0,165.74,Smoky Mountains
O0012629,C001370,E0057,2025-07-02T17:56:19,Retail Store,Completed,636.37,36.27,0.0,672.64,Piedmont
O0012630,C001467,E0001,2025-05-11T18:47:32,Retail Store,Completed,121.87,9.75,0.0,131.62,Coastal
O0012631,C002261,E0009,2025-08-24T13:56:14,Retail Store,Completed,1064.82,74.54,0.0,1139.36,Blue Ridge
O0012632,C001099,E0045,2025-05-16T21:31:12,Marketplace,Completed,295.38,16.84,0.0,312.22,Smoky Mountains
O0012633,C000355,E0041,2025-08-26T18:38:10,Marketplace,Completed,232.37,18.59,0.0,250.96,Appalachian
O0012634,C001658,E0017,2025-04-21T17:20:10,Marketplace,Completed,1530.14,122.41,0.0,1652.55,Coastal
O0012635,C001019,E0057,2025-04-27T10:23:26,Marketplace,Returned,4321.32,410.53,0.0,4731.85,Coastal
O0012636,C000845,E0042,2025-06-23T14:44:44,Retail Store,Completed,1198.25,95.86,0.0,1294.11,Blue Ridge
O0012637,C000466,E0046,2025-01-13T18:08:26,Online,Completed,358.63,25.1,0.0,383.73,Blue Ridge
O0012638,C002198,E0056,2025-05-07T19:51:23,Marketplace,Completed,2350.16,164.51,0.0,2514.67,Blue Ridge
O0012639,C001799,E0006,2025-01-15T21:54:29,Online,Completed,789.17,55.24,0.0,844.41,Smoky Mountains
O0012640,C002550,E0017,2025-09-15T11:50:31,Online,Completed,1044.14,73.09,0.0,1117.23,Foothills
O0012641,C000936,E0043,2025-07-02T09:49:56,Online,Completed,1977.77,158.22,0.0,2135.99,Coastal
O0012642,C000046,E0017,2025-06-06T13:55:09,Online,Completed,683.74,64.96,0.0,748.7,Piedmont
O0012643,C001814,E0039,2025-05-25T11:14:29,Retail Store,Completed,2175.73,206.69,0.0,2382.42,Blue Ridge
O0012644,C001907,E0018,2025-08-22T18:48:59,Online,Completed,1407.75,133.74,0.0,1541.49,Appalachian
O0012645,C001089,E0054,2025-07-16T21:58:39,Online,Completed,729.58,58.37,0.0,787.95,Blue Ridge
O0012646,C001978,E0026,2025-05-14T10:33:13,Phone,Completed,337.81,32.09,0.0,369.9,Piedmont
O0012647,C001799,E0043,2025-06-30T19:10:11,Retail Store,Completed,1434.48,100.41,0.0,1534.89,Smoky Mountains
O0012648,C001191,E0028,2025-08-24T14:56:27,Marketplace,Completed,2554.4,204.35,0.0,2758.75,Piedmont
O0012649,C001035,E0042,2025-07-30T09:14:01,Phone,Completed,2033.04,142.31,0.0,2175.35,Foothills
O0012650,C001388,E0039,2025-08-03T20:09:08,Online,Completed,974.33,92.56,0.0,1066.89,Smoky Mountains
O0012651,C001698,E0060,2025-03-02T20:46:53,Marketplace,Completed,3339.63,267.17,0.0,3606.8,Piedmont
O0012652,C001526,E0060,2025-03-28T18:10:54,Phone,Completed,550.99,44.08,0.0,595.07,Coastal
O0012653,C001999,E0018,2025-03-08T16:15:39,Phone,Completed,1592.24,111.46,0.0,1703.7,Blue Ridge
O0012654,C001667,E0020,2025-02-14T13:12:52,Phone,Completed,2980.7,283.17,0.0,3263.87,Piedmont
O0012655,C000258,E0026,2025-01-04T17:26:03,Phone,Returned,80.21,7.62,8.95,96.78,Foothills
O0012656,C001754,E0043,2025-03-29T15:10:41,Online,Completed,552.88,38.7,0.0,591.58,Foothills
O0012657,C000509,E0017,2025-07-28T12:40:27,Retail Store,Completed,812.34,64.99,0.0,877.33,Blue Ridge
O0012658,C000385,E0018,2025-07-30T15:44:25,Retail Store,Completed,84.89,5.94,0.0,90.83,Smoky Mountains
O0012659,C000243,E0004,2025-09-05T05:20:22,Marketplace,Completed,576.48,40.35,0.0,616.83,Appalachian
O0012660,C002374,E0028,2025-02-02T15:40:47,Retail Store,Completed,1582.74,126.62,0.0,1709.36,Coastal
O0012661,C000138,E0019,2025-12-17T20:38:13,Online,Completed,1004.41,95.42,0.0,1099.83,Smoky Mountains
O0012662,C000323,E0035,2025-12-04T07:07:54,Online,Completed,1540.98,146.39,0.0,1687.37,Smoky Mountains
O0012663,C002384,E0036,2025-06-03T10:27:50,Retail Store,Completed,1871.7,131.02,0.0,2002.72,Blue Ridge
O0012664,C000103,E0051,2025-04-12T10:16:36,Retail Store,Completed,2294.12,183.53,0.0,2477.65,Coastal
O0012665,C001210,E0026,2025-01-13T20:41:07,Online,Completed,4797.05,335.79,0.0,5132.84,Smoky Mountains
O0012666,C000147,E0019,2025-10-09T09:50:51,Phone,Completed,3495.55,244.69,0.0,3740.24,Piedmont
O0012667,C000814,E0041,2025-04-29T13:23:08,Online,Completed,1480.12,118.41,0.0,1598.53,Coastal
O0012668,C002113,E0024,2025-04-08T11:11:44,Retail Store,Completed,895.1,85.03,0.0,980.13,Piedmont
O0012669,C001558,E0026,2025-02-28T10:33:25,Phone,Completed,422.32,29.56,0.0,451.88,Piedmont
O0012670,C000300,E0008,2025-11-30T11:20:52,Marketplace,Completed,1686.75,134.94,0.0,1821.69,Smoky Mountains
O0012671,C000613,E0019,2025-11-01T14:09:37,Retail Store,Cancelled,271.23,21.7,0.0,292.93,Foothills
O0012672,C000620,E0028,2025-04-21T11:33:49,Retail Store,Returned,3092.47,293.78,0.0,3386.25,Appalachian
O0012673,C002513,E0042,2025-04-05T12:04:54,Retail Store,Completed,4120.47,234.87,0.0,4355.34,Foothills
O0012674,C002145,E0045,2025-02-01T18:41:32,Retail Store,Completed,1658.64,116.1,0.0,1774.74,Blue Ridge
O0012675,C001398,E0024,2025-02-25T21:50:11,Online,Completed,1615.86,113.11,0.0,1728.97,Coastal
O0012676,C001969,E0058,2025-03-11T16:22:55,Retail Store,Cancelled,5125.82,358.81,0.0,5484.63,Appalachian
O0012677,C001585,E0043,2025-10-12T16:13:31,Online,Completed,5834.62,332.57,0.0,6167.19,Appalachian
O0012678,C001614,E0058,2025-09-26T09:21:58,Retail Store,Cancelled,535.84,37.51,0.0,573.35,Foothills
O0012679,C001013,E0028,2025-06-12T10:23:21,Phone,Returned,1098.24,104.33,0.0,1202.57,Coastal
O0012680,C002571,E0051,2025-10-13T11:24:26,Phone,Completed,2211.58,154.81,0.0,2366.39,Smoky Mountains
O0012681,C000552,E0041,2025-04-08T09:04:24,Phone,Completed,266.68,25.33,0.0,292.01,Coastal
O0012682,C000559,E0009,2025-06-08T09:04:19,Phone,Returned,1285.26,122.1,0.0,1407.36,Appalachian
O0012683,C000788,E0035,2025-06-14T10:10:24,Retail Store,Completed,140.61,9.84,0.0,150.45,Piedmont
O0012684,C002099,E0036,2025-10-05T09:16:53,Phone,Cancelled,2421.4,169.5,0.0,2590.9,Appalachian
O0012685,C000873,E0041,2025-04-27T14:15:56,Marketplace,Completed,3674.37,257.21,0.0,3931.58,Appalachian
O0012686,C001623,E0003,2025-02-19T18:26:35,Marketplace,Completed,1100.19,104.52,0.0,1204.71,Smoky Mountains
O0012687,C000670,E0051,2025-07-22T14:47:53,Retail Store,Completed,2562.61,243.45,0.0,2806.06,Smoky Mountains
O0012688,C001543,E0037,2025-07-28T16:25:54,Marketplace,Cancelled,1017.93,71.26,0.0,1089.19,Piedmont
O0012689,C000238,E0026,2025-12-12T16:16:28,Phone,Completed,228.54,13.03,0.0,241.57,Piedmont
O0012690,C001151,E0060,2025-05-17T18:41:01,Retail Store,Completed,3233.66,226.36,0.0,3460.02,Piedmont
O0012691,C001641,E0051,2025-02-13T12:06:45,Phone,Completed,2126.64,170.13,0.0,2296.77,Coastal
O0012692,C001657,E0006,2025-12-03T10:42:25,Online,Completed,2182.01,174.56,0.0,2356.57,Piedmont
O0012693,C000738,E0018,2025-06-21T04:15:11,Online,Completed,1859.97,106.02,0.0,1965.99,Foothills
O0012694,C001655,E0004,2025-10-22T09:40:44,Retail Store,Completed,362.25,34.41,0.0,396.66,Blue Ridge
O0012695,C002206,E0017,2025-03-02T16:49:28,Marketplace,Completed,4146.92,331.75,0.0,4478.67,Piedmont
O0012696,C000670,E0017,2025-04-06T09:29:44,Online,Completed,2532.63,240.6,0.0,2773.23,Smoky Mountains
O0012697,C000871,E0007,2025-06-09T09:18:31,Online,Completed,390.18,37.07,0.0,427.25,Smoky Mountains
O0012698,C002576,E0007,2025-08-17T12:38:20,Online,Completed,2574.46,205.96,0.0,2780.42,Foothills
O0012699,C000145,E0048,2025-01-26T13:27:44,Phone,Completed,1128.79,79.02,0.0,1207.81,Piedmont
O0012700,C002345,E0020,2025-08-06T16:31:14,Marketplace,Cancelled,419.05,23.89,0.0,442.94,Foothills
O0012701,C001602,E0017,2025-01-06T13:57:58,Phone,Completed,1162.19,81.35,0.0,1243.54,Smoky Mountains
O0012702,C002520,E0001,2025-11-05T17:58:21,Marketplace,Cancelled,2096.86,146.78,0.0,2243.64,Foothills
O0012703,C000870,E0022,2025-05-02T14:17:49,Phone,Completed,1446.78,101.27,0.0,1548.05,Coastal
O0012704,C001227,E0030,2025-07-20T08:58:28,Marketplace,Completed,3353.24,234.73,0.0,3587.97,Piedmont
O0012705,C000501,E0017,2025-06-10T12:20:55,Marketplace,Returned,779.53,54.57,0.0,834.1,Coastal
O0012706,C001798,E0030,2025-08-23T14:24:27,Online,Completed,1761.88,123.33,0.0,1885.21,Foothills
O0012707,C001720,E0001,2025-11-28T22:51:14,Marketplace,Completed,1996.03,113.77,0.0,2109.8,Blue Ridge
O0012708,C001075,E0017,2025-03-11T11:16:55,Marketplace,Completed,2379.39,135.63,0.0,2515.02,Blue Ridge
O0012709,C002484,E0020,2025-07-06T14:06:54,Phone,Completed,695.94,55.68,0.0,751.62,Blue Ridge
O0012710,C000209,E0014,2025-10-13T16:25:49,Marketplace,Completed,810.08,56.71,0.0,866.79,Smoky Mountains
O0012711,C002584,E0009,2025-02-26T13:30:23,Phone,Completed,3828.02,363.66,0.0,4191.68,Blue Ridge
O0012712,C001089,E0020,2025-12-05T20:56:55,Marketplace,Completed,2096.07,167.69,0.0,2263.76,Blue Ridge
O0012713,C001280,E0048,2025-08-27T11:58:16,Online,Completed,71.52,6.79,7.95,86.26,Coastal
O0012714,C002119,E0036,2025-02-05T10:19:04,Retail Store,Completed,2470.87,197.67,0.0,2668.54,Appalachian
O0012715,C000321,E0053,2025-12-14T17:48:54,Marketplace,Completed,2205.44,209.52,0.0,2414.96,Blue Ridge
O0012716,C000161,E0019,2025-05-17T18:52:44,Marketplace,Completed,1775.43,124.28,0.0,1899.71,Smoky Mountains
O0012717,C000365,E0054,2025-10-24T08:24:04,Online,Completed,3012.68,210.89,0.0,3223.57,Smoky Mountains
O0012718,C001864,E0057,2025-08-08T20:14:09,Retail Store,Completed,1071.45,75.0,0.0,1146.45,Blue Ridge
O0012719,C001996,E0009,2025-01-03T16:39:15,Online,Completed,1058.1,74.07,0.0,1132.17,Smoky Mountains
O0012720,C001544,E0018,2025-11-05T13:59:38,Phone,Completed,723.88,68.77,0.0,792.65,Smoky Mountains
O0012721,C000939,E0030,2025-05-21T19:42:27,Retail Store,Completed,448.91,35.91,0.0,484.82,Foothills
O0012722,C002542,E0019,2025-08-27T12:13:24,Retail Store,Completed,479.1,33.54,0.0,512.64,Piedmont
O0012723,C002422,E0003,2025-06-14T18:03:30,Phone,Completed,337.23,26.98,0.0,364.21,Blue Ridge
O0012724,C001103,E0026,2025-07-07T20:13:08,Marketplace,Completed,347.56,27.8,0.0,375.36,Coastal
O0012725,C001136,E0007,2025-12-26T12:09:28,Online,Cancelled,2791.11,195.38,0.0,2986.49,Smoky Mountains
O0012726,C001988,E0007,2025-02-20T12:42:34,Marketplace,Completed,816.9,57.18,0.0,874.08,Piedmont
O0012727,C000723,E0037,2025-11-05T09:38:56,Retail Store,Completed,2337.38,186.99,0.0,2524.37,Blue Ridge
O0012728,C001548,E0008,2025-09-02T19:35:35,Retail Store,Completed,2807.27,196.51,0.0,3003.78,Coastal
O0012729,C002086,E0001,2025-11-15T23:16:50,Marketplace,Completed,2958.25,168.62,0.0,3126.87,Foothills
O0012730,C000669,E0058,2025-07-04T16:42:49,Retail Store,Completed,114.95,10.92,0.0,125.87,Coastal
O0012731,C000062,E0048,2025-08-08T16:44:49,Phone,Completed,3737.27,261.61,0.0,3998.88,Coastal
O0012732,C001105,E0030,2025-12-28T17:26:34,Marketplace,Completed,190.15,13.31,0.0,203.46,Piedmont
O0012733,C000156,E0008,2025-11-29T12:35:43,Retail Store,Completed,3944.15,276.09,0.0,4220.24,Coastal
O0012734,C000958,E0001,2025-11-10T17:54:01,Retail Store,Returned,505.84,48.05,0.0,553.89,Appalachian
O0012735,C001532,E0045,2025-05-14T18:56:29,Marketplace,Cancelled,4518.71,316.31,0.0,4835.02,Piedmont
O0012736,C000340,E0048,2025-10-24T10:40:01,Online,Cancelled,2895.78,165.06,0.0,3060.84,Appalachian
O0012737,C001250,E0009,2025-10-09T09:18:46,Retail Store,Completed,1047.62,83.81,0.0,1131.43,Coastal
O0012738,C000633,E0018,2025-01-05T19:01:42,Online,Cancelled,6416.95,449.19,0.0,6866.14,Foothills
O0012739,C002086,E0048,2025-04-28T02:08:58,Marketplace,Completed,362.25,20.65,0.0,382.9,Foothills
O0012740,C001401,E0017,2025-02-27T02:20:34,Marketplace,Completed,3269.7,261.58,0.0,3531.28,Smoky Mountains
O0012741,C001737,E0046,2025-03-28T10:47:01,Retail Store,Completed,4213.71,337.1,0.0,4550.81,Coastal
O0012742,C001767,E0004,2025-11-10T22:38:58,Online,Completed,2205.67,176.45,0.0,2382.12,Piedmont
O0012743,C001285,E0043,2025-12-27T12:38:49,Phone,Completed,871.39,82.78,0.0,954.17,Appalachian
O0012744,C001008,E0060,2025-06-04T15:19:51,Marketplace,Completed,971.04,67.97,0.0,1039.01,Blue Ridge
O0012745,C000675,E0009,2025-02-12T16:02:33,Retail Store,Completed,914.06,63.98,0.0,978.04,Blue Ridge
O0012746,C002248,E0019,2025-05-07T18:23:33,Online,Cancelled,916.42,64.15,0.0,980.57,Appalachian
O0012747,C002131,E0041,2025-01-06T20:14:30,Retail Store,Completed,1856.92,129.98,0.0,1986.9,Appalachian
O0012748,C001461,E0030,2025-05-03T11:06:21,Retail Store,Completed,2984.59,208.92,0.0,3193.51,Blue Ridge
O0012749,C000936,E0042,2025-07-11T11:04:02,Marketplace,Completed,1431.8,114.54,0.0,1546.34,Coastal
O0012750,C001923,E0039,2025-06-02T20:19:14,Marketplace,Completed,1264.14,101.13,0.0,1365.27,Foothills
O0012751,C001886,E0003,2025-05-11T16:54:29,Retail Store,Completed,2652.11,251.95,0.0,2904.06,Piedmont
O0012752,C000588,E0045,2025-04-30T11:02:37,Phone,Completed,2731.0,218.48,0.0,2949.48,Foothills
O0012753,C000574,E0053,2025-11-19T22:09:57,Marketplace,Cancelled,1004.4,95.42,0.0,1099.82,Smoky Mountains
O0012754,C000320,E0036,2025-01-21T15:24:33,Phone,Completed,1621.47,129.72,0.0,1751.19,Blue Ridge
O0012755,C002220,E0058,2025-09-10T18:29:32,Online,Completed,2920.21,204.41,0.0,3124.62,Smoky Mountains
O0012756,C000331,E0039,2025-02-22T14:39:53,Phone,Completed,1179.84,94.39,0.0,1274.23,Piedmont
O0012757,C001001,E0034,2025-08-08T16:20:19,Online,Completed,172.9,12.1,0.0,185.0,Blue Ridge
O0012758,C001641,E0019,2025-04-22T11:32:15,Marketplace,Completed,5651.22,452.1,0.0,6103.32,Coastal
O0012759,C001499,E0024,2025-09-13T07:22:46,Marketplace,Completed,798.86,63.91,0.0,862.77,Appalachian
O0012760,C001249,E0041,2025-03-24T18:36:00,Phone,Completed,1848.32,105.35,0.0,1953.67,Blue Ridge
O0012761,C002453,E0057,2025-09-04T10:14:45,Phone,Completed,243.97,19.52,0.0,263.49,Smoky Mountains
O0012762,C001749,E0028,2025-01-28T12:48:31,Retail Store,Completed,815.44,46.48,0.0,861.92,Smoky Mountains
O0012763,C001671,E0048,2025-10-15T17:15:49,Online,Cancelled,1727.72,138.22,0.0,1865.94,Smoky Mountains
O0012764,C001018,E0004,2025-07-30T11:50:25,Phone,Returned,643.29,45.03,0.0,688.32,Appalachian
O0012765,C000080,E0017,2025-06-16T04:13:46,Marketplace,Completed,3490.2,279.22,0.0,3769.42,Appalachian
O0012766,C000212,E0024,2025-01-21T10:51:26,Phone,Completed,1026.11,71.83,0.0,1097.94,Blue Ridge
O0012767,C000680,E0017,2025-07-15T13:08:03,Marketplace,Completed,63.62,6.04,6.95,76.61,Blue Ridge
O0012768,C002390,E0053,2025-07-11T02:10:29,Marketplace,Completed,156.62,12.53,0.0,169.15,Appalachian
O0012769,C002488,E0054,2025-07-27T16:20:46,Marketplace,Completed,1240.44,86.83,0.0,1327.27,Piedmont
O0012770,C000705,E0001,2025-12-01T20:52:32,Online,Completed,5101.74,290.8,0.0,5392.54,Foothills
O0012771,C001995,E0001,2025-06-07T13:25:04,Retail Store,Completed,1150.2,109.27,0.0,1259.47,Foothills
O0012772,C001816,E0030,2025-03-22T18:39:14,Phone,Completed,894.2,62.59,0.0,956.79,Blue Ridge
O0012773,C002185,E0056,2025-05-03T16:41:28,Phone,Completed,504.2,28.74,0.0,532.94,Appalachian
O0012774,C002110,E0051,2025-09-15T02:07:44,Online,Completed,918.5,52.35,0.0,970.85,Appalachian
O0012775,C002347,E0006,2025-11-09T14:57:34,Marketplace,Completed,1156.68,109.88,0.0,1266.56,Coastal
O0012776,C000551,E0026,2025-06-16T15:56:15,Retail Store,Completed,3369.88,235.89,0.0,3605.77,Blue Ridge
O0012777,C000123,E0009,2025-02-01T12:09:35,Online,Completed,1013.35,57.76,0.0,1071.11,Smoky Mountains
O0012778,C001088,E0022,2025-06-29T09:22:21,Phone,Completed,246.36,17.25,0.0,263.61,Coastal
O0012779,C000012,E0026,2025-02-11T16:19:35,Retail Store,Completed,1892.13,107.85,0.0,1999.98,Foothills
O0012780,C000448,E0007,2025-04-18T07:14:20,Online,Cancelled,2798.87,223.91,0.0,3022.78,Piedmont
O0012781,C000875,E0040,2025-03-19T13:17:21,Retail Store,Completed,1510.4,86.09,0.0,1596.49,Piedmont
O0012782,C002055,E0014,2025-12-28T17:43:40,Retail Store,Completed,739.4,59.15,0.0,798.55,Smoky Mountains
O0012783,C000901,E0019,2025-03-29T17:51:51,Online,Completed,502.44,35.17,0.0,537.61,Blue Ridge
O0012784,C001930,E0056,2025-12-13T12:47:28,Marketplace,Completed,275.55,22.04,0.0,297.59,Coastal
O0012785,C000036,E0051,2025-05-13T18:07:32,Marketplace,Completed,1586.96,111.09,0.0,1698.05,Blue Ridge
O0012786,C002047,E0051,2025-07-13T12:48:34,Phone,Completed,1240.44,86.83,0.0,1327.27,Coastal
O0012787,C001722,E0045,2025-10-18T19:59:10,Online,Completed,358.63,25.1,0.0,383.73,Foothills
O0012788,C001225,E0020,2025-06-08T13:30:30,Retail Store,Completed,318.75,22.31,0.0,341.06,Appalachian
O0012789,C000977,E0007,2025-06-11T10:39:44,Phone,Completed,2555.95,178.92,0.0,2734.87,Coastal
O0012790,C000846,E0030,2025-03-14T10:38:02,Marketplace,Completed,837.15,66.97,0.0,904.12,Piedmont
O0012791,C001997,E0034,2025-12-28T11:25:39,Online,Completed,706.27,67.1,0.0,773.37,Piedmont
O0012792,C001613,E0026,2025-09-08T19:38:19,Marketplace,Completed,1042.17,72.95,0.0,1115.12,Blue Ridge
O0012793,C001084,E0014,2025-02-15T13:07:38,Phone,Completed,578.97,33.0,0.0,611.97,Coastal
O0012794,C002288,E0006,2025-04-09T13:04:25,Retail Store,Completed,3163.49,300.53,0.0,3464.02,Blue Ridge
O0012795,C000904,E0036,2025-01-19T23:50:28,Online,Completed,565.06,32.21,0.0,597.27,Piedmont
O0012796,C000094,E0053,2025-01-25T19:32:46,Marketplace,Completed,115.7,8.1,0.0,123.8,Blue Ridge
O0012797,C000049,E0051,2025-05-10T18:48:52,Marketplace,Cancelled,174.93,13.99,0.0,188.92,Smoky Mountains
O0012798,C002022,E0022,2025-10-26T10:27:08,Retail Store,Completed,629.93,44.1,0.0,674.03,Coastal
O0012799,C001592,E0043,2025-02-06T12:16:06,Retail Store,Completed,1054.69,100.2,0.0,1154.89,Piedmont
O0012800,C000632,E0041,2025-09-29T15:40:43,Marketplace,Cancelled,1547.52,108.33,0.0,1655.85,Piedmont
O0012801,C000537,E0041,2025-03-31T10:26:14,Retail Store,Completed,1394.42,97.61,0.0,1492.03,Piedmont
O0012802,C001109,E0022,2025-10-29T14:38:29,Marketplace,Completed,2460.59,172.24,0.0,2632.83,Foothills
O0012803,C000955,E0036,2025-12-27T19:59:51,Online,Completed,3486.28,278.9,0.0,3765.18,Blue Ridge
O0012804,C001821,E0035,2025-09-24T23:23:23,Online,Cancelled,2998.55,170.92,0.0,3169.47,Appalachian
O0012805,C001946,E0028,2025-02-25T15:26:17,Retail Store,Completed,220.75,12.58,0.0,233.33,Piedmont
O0012806,C001072,E0040,2025-01-30T16:02:09,Online,Completed,87.46,6.12,8.95,102.53,Appalachian
O0012807,C002194,E0036,2025-03-16T12:13:00,Phone,Cancelled,3197.77,223.84,0.0,3421.61,Piedmont
O0012808,C001221,E0024,2025-12-03T01:29:21,Online,Completed,607.98,42.56,0.0,650.54,Coastal
O0012809,C001507,E0018,2025-02-10T02:34:26,Marketplace,Completed,2435.58,194.85,0.0,2630.43,Foothills
O0012810,C002002,E0053,2025-07-14T22:19:00,Marketplace,Completed,3092.0,293.74,0.0,3385.74,Foothills
O0012811,C000981,E0060,2025-04-22T12:44:17,Phone,Completed,188.39,15.07,0.0,203.46,Blue Ridge
O0012812,C001369,E0028,2025-08-12T16:21:13,Marketplace,Completed,3447.24,275.78,0.0,3723.02,Appalachian
O0012813,C000477,E0017,2025-03-18T20:11:44,Marketplace,Cancelled,894.78,71.58,0.0,966.36,Foothills
O0012814,C002067,E0037,2025-07-04T12:08:28,Retail Store,Completed,1072.12,85.77,0.0,1157.89,Blue Ridge
O0012815,C001604,E0059,2025-01-23T11:43:11,Phone,Completed,528.5,42.28,0.0,570.78,Piedmont
O0012816,C001533,E0054,2025-07-21T10:52:23,Phone,Completed,4872.84,389.83,0.0,5262.67,Foothills
O0012817,C001748,E0026,2025-09-02T16:39:44,Phone,Cancelled,3157.46,252.6,0.0,3410.06,Appalachian
O0012818,C002472,E0040,2025-05-28T16:10:03,Phone,Completed,1247.68,118.53,0.0,1366.21,Foothills
O0012819,C000450,E0046,2025-04-15T16:23:39,Retail Store,Completed,2639.78,211.18,0.0,2850.96,Appalachian
O0012820,C002026,E0018,2025-03-08T11:09:28,Marketplace,Completed,1297.3,90.81,0.0,1388.11,Coastal
O0012821,C000828,E0018,2025-03-27T14:49:44,Retail Store,Returned,875.02,70.0,0.0,945.02,Coastal
O0012822,C000469,E0001,2025-05-20T18:12:55,Phone,Completed,310.28,17.69,0.0,327.97,Coastal
O0012823,C001902,E0007,2025-12-06T19:58:18,Online,Completed,216.47,15.15,0.0,231.62,Coastal
O0012824,C001518,E0009,2025-10-18T13:40:59,Marketplace,Completed,1227.37,98.19,0.0,1325.56,Smoky Mountains
O0012825,C002448,E0022,2025-08-31T15:26:29,Marketplace,Completed,1533.58,107.35,0.0,1640.93,Coastal
O0012826,C002183,E0019,2025-01-27T19:45:55,Marketplace,Completed,2054.73,117.12,0.0,2171.85,Blue Ridge
O0012827,C001356,E0042,2025-01-08T16:03:09,Retail Store,Completed,152.18,10.65,0.0,162.83,Piedmont
O0012828,C000505,E0048,2025-02-28T13:40:06,Phone,Completed,5827.74,466.22,0.0,6293.96,Smoky Mountains
O0012829,C000737,E0058,2025-12-23T11:26:44,Phone,Returned,5061.06,354.27,0.0,5415.33,Piedmont
O0012830,C000633,E0017,2025-07-02T18:23:55,Marketplace,Completed,4625.59,323.79,0.0,4949.38,Foothills
O0012831,C001655,E0036,2025-12-21T09:01:45,Phone,Completed,3152.53,299.49,0.0,3452.02,Blue Ridge
O0012832,C001224,E0019,2025-03-11T18:01:46,Phone,Returned,536.8,37.58,0.0,574.38,Foothills
O0012833,C000291,E0041,2025-09-11T08:50:52,Retail Store,Completed,2556.08,178.93,0.0,2735.01,Foothills
O0012834,C000680,E0028,2025-03-11T13:01:54,Phone,Cancelled,1849.84,175.73,0.0,2025.57,Blue Ridge
O0012835,C001591,E0059,2025-12-13T15:33:34,Marketplace,Completed,1297.41,73.95,0.0,1371.36,Piedmont
O0012836,C000649,E0043,2025-12-19T08:30:29,Marketplace,Completed,2322.0,185.76,0.0,2507.76,Foothills
O0012837,C000364,E0007,2025-04-06T08:02:19,Phone,Completed,435.62,30.49,0.0,466.11,Foothills
O0012838,C001178,E0019,2025-09-12T09:45:16,Phone,Completed,1789.4,169.99,0.0,1959.39,Coastal
O0012839,C000651,E0041,2025-07-26T20:44:59,Online,Completed,871.07,82.75,0.0,953.82,Piedmont
O0012840,C000699,E0008,2025-03-12T10:47:21,Online,Completed,1216.09,97.29,0.0,1313.38,Coastal
O0012841,C002554,E0024,2025-11-20T18:18:39,Marketplace,Completed,457.15,32.0,0.0,489.15,Blue Ridge
O0012842,C001157,E0020,2025-11-19T13:57:43,Marketplace,Completed,742.99,52.01,0.0,795.0,Blue Ridge
O0012843,C002458,E0014,2025-11-18T20:42:47,Retail Store,Completed,1174.88,82.24,0.0,1257.12,Coastal
O0012844,C001074,E0056,2025-04-04T10:19:43,Phone,Returned,1841.43,147.31,0.0,1988.74,Piedmont
O0012845,C000791,E0020,2025-06-30T16:39:11,Marketplace,Completed,654.06,45.78,0.0,699.84,Coastal
O0012846,C000507,E0039,2025-12-07T15:58:29,Phone,Completed,226.93,12.94,0.0,239.87,Foothills
O0012847,C001114,E0048,2025-06-28T14:29:51,Retail Store,Completed,136.77,7.8,0.0,144.57,Smoky Mountains
O0012848,C000033,E0026,2025-03-26T16:41:27,Retail Store,Completed,531.02,37.17,0.0,568.19,Coastal
O0012849,C001177,E0057,2025-10-03T13:24:17,Retail Store,Completed,743.11,52.02,0.0,795.13,Foothills
O0012850,C001686,E0041,2025-12-09T17:47:20,Online,Completed,695.12,48.66,0.0,743.78,Smoky Mountains
O0012851,C000079,E0004,2025-02-02T21:32:19,Marketplace,Completed,1410.12,112.81,0.0,1522.93,Appalachian
O0012852,C002122,E0045,2025-08-17T13:00:46,Marketplace,Completed,188.72,10.76,0.0,199.48,Coastal
O0012853,C002055,E0042,2025-09-25T10:47:24,Online,Completed,4269.4,341.55,0.0,4610.95,Smoky Mountains
O0012854,C000194,E0039,2025-05-31T14:25:53,Phone,Completed,1780.08,142.41,0.0,1922.49,Appalachian
O0012855,C000327,E0017,2025-11-23T12:26:23,Phone,Completed,590.85,56.13,0.0,646.98,Smoky Mountains
O0012856,C000734,E0041,2025-03-06T15:08:38,Phone,Completed,1218.89,85.32,0.0,1304.21,Foothills
O0012857,C000849,E0046,2025-06-06T16:42:14,Online,Completed,1237.92,70.56,0.0,1308.48,Smoky Mountains
O0012858,C001073,E0004,2025-12-28T17:25:42,Online,Completed,2597.95,148.08,0.0,2746.03,Piedmont
O0012859,C000921,E0019,2025-11-05T14:22:46,Marketplace,Cancelled,1005.51,70.39,0.0,1075.9,Coastal
