event_id	event_time	customer_id	session_id	event_type	product_id	page	device	campaign	session_duration_seconds
EV00029078	2025-08-14T10:00:18	C001993	S001384	product_view	P00101	/shop/hydration	mobile	spring-trail	50
EV00029079	2025-10-22T15:21:15	C001111	S000163	product_view	P00098	/shop/tents	mobile	social-retarget	47
EV00029080	2025-04-07T22:09:16	C002312	S006425	product_view	P00168	/shop/trail-safety	mobile	direct	113
EV00029081	2025-06-27T12:06:33		S000476	page_view	P00122	/shop/tents	mobile	organic	23
EV00029082	2025-10-10T17:29:05		S001980	add_to_cart	P00226	/shop/outerwear	desktop	direct	37
EV00029083	2025-10-21T11:25:53		S001510	page_view	P00175	/shop/outerwear	mobile	partner-guide	15
EV00029084	2025-08-09T15:13:08	C001509	S006749	product_view	P00105	/shop/trail-safety	desktop	direct	210
EV00029085	2025-03-02T19:44:48	C001525	S000011	page_view	P00232	/shop/tents	desktop	organic	29
EV00029086	2025-01-10T11:23:58	C000239	S003636	page_view	P00050	/shop/sleeping-bags	mobile	direct	31
EV00029087	2025-10-08T20:52:12		S004397	page_view	P00096	/shop/hydration	tablet	social-retarget	61
EV00029088	2025-12-18T14:56:22	C001655	S003972	product_view	P00035	/shop/climbing-gear	mobile	partner-guide	50
EV00029089	2025-05-21T09:55:38		S001652	add_to_cart	P00156	/shop/climbing-gear	mobile	email-june	88
EV00029090	2025-11-28T22:18:31	C001838	S003000	product_view	P00025	/shop/climbing-gear	mobile	organic	84
EV00029091	2025-03-02T21:55:24	C002077	S003783	add_to_cart	P00065	/shop/climbing-gear	desktop	social-retarget	128
EV00029092	2025-03-28T05:01:01	C000147	S008955	page_view	P00080	/shop/hydration	tablet	social-retarget	11
EV00029093	2025-08-14T12:23:09		S006861	add_to_cart	P00164	/shop/tents	desktop	email-june	74
EV00029094	2025-04-11T20:54:45		S007467	purchase	P00116	/checkout	desktop	direct	495
EV00029095	2025-06-25T13:43:22		S005927	page_view	P00054	/shop/outerwear	mobile	direct	60
EV00029096	2025-06-11T19:13:21	C001710	S004079	search	P00154	/search	mobile	email-june	36
EV00029097	2025-01-12T08:58:18	C002263	S001805	search	P00096	/search	mobile	spring-trail	34
EV00029098	2025-12-26T19:01:28	C000524	S005513	product_view	P00194	/shop/outerwear	mobile	email-june	79
EV00029099	2025-08-06T14:44:23		S002798	page_view	P00236	/shop/climbing-gear	mobile	email-june	33
EV00029100	2025-07-11T12:25:32	C000101	S008739	page_view	P00182	/shop/sleeping-bags	mobile	organic	44
EV00029101	2025-04-18T13:27:59	C001369	S000208	product_view	P00004	/shop/trail-safety	mobile	email-june	62
EV00029102	2025-07-24T17:32:29	C002377	S000696	page_view	P00194	/shop/climbing-gear	desktop	direct	26
EV00029103	2025-06-05T15:27:20	C000153	S001017	product_view	P00098	/shop/sleeping-bags	desktop	spring-trail	149
EV00029104	2025-08-14T20:06:45		S002007	purchase	P00111	/checkout	mobile	social-retarget	264
EV00029105	2025-09-23T21:35:28		S004260	product_view	P00197	/shop/outerwear	mobile	spring-trail	60
EV00029106	2025-12-27T16:18:43		S004782	page_view	P00091	/shop/tents	desktop	direct	27
EV00029107	2025-05-01T19:37:08	C001333	S007397	page_view	P00200	/shop/outerwear	desktop	spring-trail	18
EV00029108	2025-03-14T17:17:48	C002195	S006152	search	P00149	/	desktop	direct	20
EV00029109	2025-06-01T17:22:01	C001661	S007281	add_to_cart	P00180	/shop/outerwear	desktop	organic	101
EV00029110	2025-01-10T12:19:18		S001074	page_view	P00192	/deals	mobile	social-retarget	35
EV00029111	2025-08-17T19:14:26	C001812	S005912	product_view	P00101	/shop/climbing-gear	desktop	organic	108
EV00029112	2025-08-23T19:06:52	C002429	S000811	checkout_start	P00095	/checkout	tablet	social-retarget	79
EV00029113	2025-10-06T19:59:52		S004053	page_view	P00058	/deals	desktop	direct	35
EV00029114	2025-06-11T22:24:55	C001163	S002066	product_view	P00036	/shop/climbing-gear	mobile	organic	213
EV00029115	2025-10-04T10:58:57	C000939	S007133	product_view	P00208	/shop/trail-safety	desktop	organic	182
EV00029116	2025-07-15T20:53:32	C002290	S004673	product_view	P00115	/shop/outerwear	mobile	direct	106
EV00029117	2025-11-24T10:30:56	C000942	S005375	page_view	P00158	/shop/hydration	mobile	spring-trail	13
EV00029118	2025-09-23T09:33:04	C002511	S001521	page_view	P00221	/shop/climbing-gear	mobile	social-retarget	22
EV00029119	2025-02-18T17:22:40		S008537	page_view	P00205	/	desktop	partner-guide	41
EV00029120	2025-05-06T12:36:18		S003326	page_view	P00095	/shop/climbing-gear	mobile	spring-trail	38
EV00029121	2025-08-04T20:04:07	C001414	S001044	support_click	P00117	/support	mobile	organic	191
EV00029122	2025-08-04T18:36:29	C002162	S008871	page_view	P00115	/shop/outerwear	mobile	spring-trail	13
EV00029123	2025-04-10T20:13:50	C001273	S008408	product_view	P00050	/shop/climbing-gear	desktop	social-retarget	144
EV00029124	2025-08-08T11:19:24	C001536	S002783	add_to_cart	P00158	/shop/tents	desktop	organic	76
EV00029125	2025-10-28T06:34:33	C000997	S006019	product_view	P00095	/shop/sleeping-bags	mobile	direct	143
EV00029126	2025-06-14T13:50:07	C002582	S005172	add_to_cart	P00069	/shop/tents	mobile	social-retarget	60
EV00029127	2025-11-05T17:32:10		S003297	product_view	P00084	/shop/outerwear	mobile	social-retarget	115
EV00029128	2025-04-15T21:25:40	C000242	S001067	purchase	P00016	/checkout	mobile	email-june	244
EV00029129	2025-07-29T14:24:25	C002043	S000987	page_view	P00183	/shop/tents	mobile	partner-guide	31
EV00029130	2025-10-13T15:47:25		S007271	page_view	P00169	/shop/outerwear	mobile	social-retarget	77
EV00029131	2025-12-16T16:52:53	C002516	S000276	page_view	P00100	/shop/outerwear	tablet	organic	50
EV00029132	2025-01-30T15:18:36	C001297	S002342	add_to_cart	P00150	/shop/tents	tablet	spring-trail	55
EV00029133	2025-01-14T10:33:53		S004562	purchase	P00163	/checkout	desktop	spring-trail	71
EV00029134	2025-05-10T21:27:32		S001656	page_view	P00239	/shop/sleeping-bags	mobile	organic	13
EV00029135	2025-01-30T14:59:36	C002338	S007358	page_view	P00197	/deals	mobile	direct	15
EV00029136	2025-08-21T22:55:14		S001875	page_view	P00032	/shop/outerwear	desktop	social-retarget	17
EV00029137	2025-08-19T22:03:46	C001774	S008221	search	P00090	/search	mobile	email-june	15
EV00029138	2025-07-16T19:04:26	C001912	S000280	product_view	P00203	/shop/climbing-gear	desktop	direct	87
EV00029139	2025-08-02T14:23:29		S002344	page_view	P00050	/shop/tents	mobile	social-retarget	22
EV00029140	2025-05-17T09:32:16		S007425	product_view	P00052	/shop/sleeping-bags	mobile	social-retarget	75
EV00029141	2025-09-21T01:44:42		S004490	support_click	P00117	/support	mobile	direct	71
EV00029142	2025-07-19T08:11:10		S007755	support_click	P00225	/support	desktop	spring-trail	158
EV00029143	2025-08-14T17:34:17	C000851	S005009	page_view	P00039	/deals	desktop	social-retarget	15
EV00029144	2025-09-22T11:49:12	C001605	S007737	product_view	P00031	/shop/trail-safety	desktop	direct	53
EV00029145	2025-12-15T18:33:54	C001639	S004569	page_view	P00026	/shop/hydration	desktop	partner-guide	41
EV00029146	2025-03-08T09:17:54		S007406	page_view	P00144	/deals	desktop	direct	13
EV00029147	2025-02-12T19:00:28	C000269	S002588	page_view	P00099	/shop/tents	mobile	social-retarget	39
EV00029148	2025-03-23T09:34:50	C002273	S006503	search	P00075	/search	tablet	direct	21
EV00029149	2025-07-14T21:35:22	C002236	S003750	add_to_cart	P00034	/shop/outerwear	mobile	spring-trail	63
EV00029150	2025-12-20T21:52:31	C002262	S003550	page_view	P00109	/shop/tents	tablet	spring-trail	39
EV00029151	2025-10-04T10:10:02	C000254	S000339	page_view	P00040	/shop/tents	desktop	spring-trail	24
EV00029152	2025-03-02T16:59:23	C001863	S004789	product_view	P00143	/shop/tents	desktop	partner-guide	145
EV00029153	2025-01-29T23:24:30	C002263	S006441	add_to_cart	P00228	/shop/sleeping-bags	tablet	direct	54
EV00029154	2025-02-16T21:07:42		S004844	page_view	P00225	/shop/outerwear	mobile	social-retarget	34
EV00029155	2025-01-23T19:05:14	C002143	S001289	page_view	P00080	/shop/tents	mobile	social-retarget	51
EV00029156	2025-08-14T22:54:35	C000133	S004359	page_view	P00118	/	mobile	social-retarget	18
EV00029157	2025-08-31T16:39:53	C000700	S004157	add_to_cart	P00022	/shop/tents	desktop	social-retarget	122
EV00029158	2025-07-11T10:47:49		S005188	add_to_cart	P00037	/shop/tents	desktop	organic	58
EV00029159	2025-07-03T21:46:14	C001459	S005569	page_view	P00118	/shop/tents	desktop	social-retarget	22
EV00029160	2025-03-10T08:00:33	C001370	S005197	page_view	P00153	/shop/sleeping-bags	mobile	organic	29
EV00029161	2025-11-04T23:35:14		S003888	add_to_cart	P00201	/shop/outerwear	mobile	email-june	93
EV00029162	2025-12-20T08:19:33	C001370	S004608	page_view	P00132	/shop/tents	desktop	organic	23
EV00029163	2025-09-27T21:42:23	C001179	S007859	add_to_cart	P00171	/shop/hydration	desktop	partner-guide	74
EV00029164	2025-02-13T16:08:52		S004961	search	P00071	/	mobile	organic	11
EV00029165	2025-12-27T10:15:24		S002516	product_view	P00100	/shop/tents	mobile	email-june	86
EV00029166	2025-11-19T11:38:08	C000712	S007615	page_view	P00163	/deals	desktop	organic	29
EV00029167	2025-02-22T09:57:20		S007352	product_view	P00098	/shop/tents	desktop	organic	122
EV00029168	2025-09-08T10:48:41	C001710	S006734	page_view	P00240	/shop/sleeping-bags	mobile	social-retarget	22
EV00029169	2025-11-30T08:43:48	C001841	S000951	page_view	P00098	/deals	mobile	direct	18
EV00029170	2025-12-05T22:14:53	C000083	S000575	support_click	P00209	/support	tablet	spring-trail	88
EV00029171	2025-07-14T12:45:17		S006024	search	P00220	/search	mobile	partner-guide	22
EV00029172	2025-09-09T16:35:24	C000120	S000978	product_view	P00188	/shop/trail-safety	mobile	spring-trail	81
EV00029173	2025-04-13T10:45:31	C000367	S001085	add_to_cart	P00054	/shop/climbing-gear	mobile	spring-trail	51
EV00029174	2025-11-16T14:39:32	C001070	S006818	page_view	P00221	/deals	desktop	spring-trail	15
EV00029175	2025-03-20T09:40:39	C000757	S000054	search	P00114	/search	mobile	direct	17
EV00029176	2025-10-07T21:11:35	C001335	S006901	search	P00059	/search	mobile	organic	22
EV00029177	2025-08-19T20:22:19		S004950	support_click	P00199	/support	mobile	direct	117
EV00029178	2025-02-15T11:01:25		S004703	page_view	P00096	/shop/sleeping-bags	tablet	email-june	22
EV00029179	2025-12-03T10:19:25		S005068	add_to_cart	P00191	/shop/outerwear	desktop	organic	123
EV00029180	2025-09-14T08:25:16	C000702	S003405	support_click	P00185	/support	mobile	partner-guide	79
EV00029181	2025-07-31T20:39:56	C000650	S002630	product_view	P00215	/shop/trail-safety	desktop	social-retarget	178
EV00029182	2025-02-01T10:14:57		S007376	purchase	P00003	/checkout	mobile	social-retarget	114
EV00029183	2025-11-26T10:51:40		S005628	product_view	P00129	/shop/climbing-gear	mobile	direct	80
EV00029184	2025-07-13T19:04:24		S000497	product_view	P00038	/shop/trail-safety	desktop	email-june	107
EV00029185	2025-04-05T09:48:36		S001893	add_to_cart	P00120	/shop/sleeping-bags	mobile	email-june	63
EV00029186	2025-05-13T16:37:50	C002175	S006383	product_view	P00221	/shop/sleeping-bags	mobile	direct	31
EV00029187	2025-01-28T18:26:47		S000177	add_to_cart	P00042	/shop/tents	mobile	organic	36
EV00029188	2025-01-29T10:17:47	C001818	S000358	add_to_cart	P00200	/shop/outerwear	desktop	organic	136
EV00029189	2025-09-13T18:42:43		S003280	page_view	P00005	/shop/climbing-gear	mobile	organic	10
EV00029190	2025-12-18T20:03:33	C000323	S002444	product_view	P00069	/shop/sleeping-bags	mobile	organic	70
EV00029191	2025-05-06T12:29:17	C002232	S004783	page_view	P00173	/shop/climbing-gear	mobile	direct	13
EV00029192	2025-08-14T07:14:33	C001792	S004960	search	P00097	/search	mobile	direct	14
EV00029193	2025-09-23T19:52:59	C001005	S003499	product_view	P00013	/shop/trail-safety	mobile	partner-guide	70
EV00029194	2025-05-02T09:02:06	C000972	S003808	product_view	P00146	/shop/trail-safety	desktop	social-retarget	303
EV00029195	2025-03-27T19:47:57	C002574	S004466	product_view	P00100	/shop/sleeping-bags	mobile	spring-trail	76
EV00029196	2025-01-18T17:09:43		S000014	search	P00180	/search	mobile	spring-trail	58
EV00029197	2025-06-23T16:19:06	C000196	S001622	page_view	P00099	/shop/outerwear	desktop	spring-trail	38
EV00029198	2025-05-17T19:56:33	C002182	S004024	product_view	P00165	/shop/sleeping-bags	mobile	partner-guide	80
EV00029199	2025-08-15T08:24:13		S005763	page_view	P00188	/shop/hydration	mobile	direct	26
EV00029200	2025-03-20T10:30:14	C001510	S008174	product_view	P00031	/shop/outerwear	mobile	spring-trail	20
EV00029201	2025-04-14T23:54:06	C002069	S008957	product_view	P00102	/shop/outerwear	desktop	email-june	74
EV00029202	2025-08-19T12:39:15		S002069	page_view	P00104	/shop/hydration	desktop	social-retarget	74
EV00029203	2025-02-20T10:48:33		S007221	search	P00223	/	desktop	organic	43
EV00029204	2025-10-07T10:19:02		S001465	page_view	P00032	/deals	mobile	spring-trail	21
EV00029205	2025-06-04T08:42:27		S004680	page_view	P00164	/shop/hydration	mobile	direct	33
EV00029206	2025-09-16T20:01:03	C000974	S006164	page_view	P00129	/shop/climbing-gear	tablet	organic	41
EV00029207	2025-07-16T08:01:50	C000178	S008910	support_click	P00020	/support	tablet	email-june	67
EV00029208	2025-04-19T00:09:05	C000108	S000437	page_view	P00151	/shop/tents	tablet	spring-trail	32
EV00029209	2025-08-31T19:47:39	C001177	S003225	product_view	P00208	/shop/climbing-gear	tablet	organic	66
EV00029210	2025-01-20T10:10:13	C001804	S008911	checkout_start	P00056	/checkout	desktop	direct	337
EV00029211	2025-11-18T12:38:53	C001877	S003003	page_view	P00131	/shop/outerwear	mobile	email-june	28
EV00029212	2025-10-19T18:58:13		S004208	product_view	P00007	/shop/trail-safety	tablet	social-retarget	75
EV00029213	2025-04-07T15:47:24		S001930	checkout_start	P00209	/checkout	mobile	direct	71
EV00029214	2025-05-10T17:57:42	C000414	S006336	page_view	P00217	/shop/sleeping-bags	desktop	social-retarget	27
EV00029215	2025-03-29T23:56:11		S001760	checkout_start	P00202	/checkout	desktop	social-retarget	349
EV00029216	2025-11-07T09:54:03	C001382	S007415	page_view	P00058	/shop/climbing-gear	mobile	direct	18
EV00029217	2025-06-29T09:55:26	C000117	S008114	add_to_cart	P00021	/shop/sleeping-bags	desktop	direct	69
EV00029218	2025-06-23T10:34:20	C001060	S007866	page_view	P00069	/shop/climbing-gear	desktop	partner-guide	34
EV00029219	2025-12-17T10:56:43	C000622	S004806	product_view	P00122	/shop/tents	desktop	organic	124
EV00029220	2025-11-19T20:42:02	C001970	S003387	page_view	P00073	/shop/tents	mobile	email-june	24
EV00029221	2025-03-22T11:46:04	C000148	S007494	page_view	P00208	/shop/climbing-gear	desktop	social-retarget	42
EV00029222	2025-05-15T15:50:15		S006362	page_view	P00115	/deals	desktop	social-retarget	20
EV00029223	2025-11-19T13:40:35		S004578	page_view	P00159	/shop/hydration	mobile	spring-trail	29
EV00029224	2025-02-28T10:41:05	C000521	S002161	product_view	P00130	/shop/climbing-gear	mobile	organic	24
EV00029225	2025-10-08T18:47:59	C000742	S002416	page_view	P00169	/deals	desktop	partner-guide	70
EV00029226	2025-03-19T22:46:07	C002360	S000489	product_view	P00103	/shop/sleeping-bags	mobile	organic	37
EV00029227	2025-01-15T16:19:40	C001916	S006349	add_to_cart	P00094	/shop/hydration	desktop	social-retarget	82
EV00029228	2025-08-23T20:14:25	C000235	S000378	product_view	P00237	/shop/sleeping-bags	desktop	direct	67
EV00029229	2025-10-27T20:15:17	C000136	S007447	support_click	P00091	/support	mobile	direct	146
EV00029230	2025-06-12T15:22:01	C002600	S001798	search	P00025	/	desktop	spring-trail	49
EV00029231	2025-11-27T19:47:15	C002107	S000442	search	P00232	/	desktop	email-june	33
EV00029232	2025-01-06T21:30:18	C002191	S003685	add_to_cart	P00202	/shop/tents	mobile	partner-guide	55
EV00029233	2025-05-28T19:22:27		S002661	product_view	P00155	/shop/trail-safety	desktop	social-retarget	75
EV00029234	2025-09-29T14:21:40		S005939	add_to_cart	P00089	/shop/climbing-gear	mobile	direct	37
EV00029235	2025-01-21T16:34:03	C001519	S003473	add_to_cart	P00107	/shop/tents	mobile	email-june	22
EV00029236	2025-06-23T17:50:20		S002169	page_view	P00128	/deals	desktop	partner-guide	113
EV00029237	2025-10-03T11:43:16	C001326	S003032	product_view	P00232	/shop/trail-safety	mobile	email-june	29
EV00029238	2025-04-30T15:28:51		S000874	page_view	P00152	/shop/outerwear	mobile	spring-trail	19
EV00029239	2025-11-28T10:20:19	C000531	S004149	page_view	P00078	/shop/tents	mobile	direct	26
EV00029240	2025-04-18T20:52:52		S006317	page_view	P00062	/shop/climbing-gear	tablet	organic	23
EV00029241	2025-05-27T15:02:38		S004102	search	P00186	/	desktop	social-retarget	86
EV00029242	2025-07-18T20:32:35	C001015	S001856	product_view	P00060	/shop/climbing-gear	tablet	spring-trail	73
EV00029243	2025-02-27T19:12:37	C000419	S006564	support_click	P00193	/support	tablet	organic	186
EV00029244	2025-08-15T01:16:02	C001673	S002175	product_view	P00121	/shop/tents	tablet	social-retarget	26
EV00029245	2025-11-19T13:57:08	C001760	S006105	page_view	P00039	/shop/outerwear	tablet	direct	31
EV00029246	2025-06-06T11:46:02	C000983	S002365	product_view	P00175	/shop/trail-safety	mobile	social-retarget	125
EV00029247	2025-04-24T21:36:25	C001510	S004515	product_view	P00228	/shop/outerwear	desktop	spring-trail	148
EV00029248	2025-05-22T10:28:56	C002166	S003873	page_view	P00024	/	desktop	direct	43
EV00029249	2025-01-30T22:49:37		S008732	page_view	P00030	/shop/hydration	mobile	direct	23
EV00029250	2025-12-23T09:19:21		S002761	product_view	P00001	/shop/climbing-gear	mobile	organic	49
EV00029251	2025-04-19T14:59:02	C001570	S000345	page_view	P00136	/shop/outerwear	desktop	organic	36
EV00029252	2025-10-10T10:10:26	C000058	S008351	product_view	P00114	/shop/sleeping-bags	mobile	email-june	46
EV00029253	2025-08-24T19:59:22	C001918	S000613	support_click	P00223	/support	mobile	organic	130
EV00029254	2025-08-13T21:00:41	C001683	S008151	product_view	P00001	/shop/sleeping-bags	desktop	spring-trail	132
EV00029255	2025-12-03T11:28:45		S005790	product_view	P00128	/shop/climbing-gear	mobile	spring-trail	55
EV00029256	2025-10-27T15:01:44		S007221	support_click	P00095	/support	mobile	organic	56
EV00029257	2025-07-03T10:12:31	C001543	S008837	page_view	P00099	/shop/tents	mobile	spring-trail	12
EV00029258	2025-12-21T17:17:20		S005929	page_view	P00171	/shop/sleeping-bags	desktop	direct	32
EV00029259	2025-09-04T22:05:23		S001819	page_view	P00100	/shop/sleeping-bags	desktop	organic	26
EV00029260	2025-08-21T09:06:15	C000858	S000357	support_click	P00148	/support	mobile	partner-guide	113
EV00029261	2025-04-25T16:43:13	C000222	S007073	add_to_cart	P00095	/shop/outerwear	mobile	partner-guide	67
EV00029262	2025-12-22T17:51:33		S008800	checkout_start	P00015	/checkout	desktop	direct	59
EV00029263	2025-12-24T23:38:48		S000246	product_view	P00237	/shop/hydration	tablet	direct	55
EV00029264	2025-04-13T15:21:58	C000123	S004139	search	P00134	/search	desktop	email-june	23
EV00029265	2025-10-11T16:14:17	C001559	S004167	page_view	P00197	/shop/outerwear	desktop	email-june	28
EV00029266	2025-04-19T22:13:49		S002582	product_view	P00063	/shop/sleeping-bags	mobile	partner-guide	53
EV00029267	2025-03-29T21:03:02	C000414	S006336	add_to_cart	P00170	/shop/sleeping-bags	mobile	organic	81
EV00029268	2025-12-20T20:35:46	C001238	S002745	product_view	P00112	/shop/sleeping-bags	desktop	direct	93
EV00029269	2025-04-20T11:08:54	C002450	S006474	page_view	P00153	/shop/sleeping-bags	mobile	organic	25
EV00029270	2025-04-09T07:22:25	C000915	S004976	product_view	P00065	/shop/tents	mobile	social-retarget	79
EV00029271	2025-03-31T11:21:57	C002443	S004223	product_view	P00135	/shop/climbing-gear	mobile	organic	88
EV00029272	2025-08-04T10:12:11	C001562	S001119	add_to_cart	P00050	/shop/tents	desktop	social-retarget	125
EV00029273	2025-07-26T07:29:56	C000093	S007683	search	P00213	/	mobile	social-retarget	22
EV00029274	2025-03-01T20:14:27		S000464	page_view	P00037	/shop/sleeping-bags	desktop	direct	62
EV00029275	2025-03-01T09:58:09	C001932	S003698	product_view	P00089	/shop/tents	mobile	organic	137
EV00029276	2025-07-24T20:19:12	C002017	S006446	page_view	P00112	/shop/tents	desktop	spring-trail	65
EV00029277	2025-10-01T09:14:16	C000095	S003203	add_to_cart	P00169	/shop/climbing-gear	mobile	direct	41
EV00029278	2025-05-06T11:45:05	C002311	S004178	add_to_cart	P00169	/shop/hydration	mobile	partner-guide	81
EV00029279	2025-05-07T12:04:13	C001325	S005894	page_view	P00211	/shop/climbing-gear	mobile	social-retarget	21
EV00029280	2025-11-24T13:06:02	C001115	S007763	search	P00191	/search	mobile	email-june	45
EV00029281	2025-04-02T16:03:12	C002561	S008758	page_view	P00160	/shop/hydration	mobile	partner-guide	20
EV00029282	2025-04-21T01:20:54	C000924	S001437	product_view	P00056	/shop/climbing-gear	mobile	organic	59
EV00029283	2025-07-13T05:15:20		S003367	search	P00043	/search	tablet	direct	15
EV00029284	2025-02-01T11:34:07	C001435	S007184	add_to_cart	P00150	/shop/climbing-gear	mobile	spring-trail	34
EV00029285	2025-10-08T14:48:45		S006582	page_view	P00006	/shop/outerwear	mobile	direct	47
EV00029286	2025-07-28T20:11:47	C001237	S005722	product_view	P00180	/shop/hydration	mobile	direct	67
EV00029287	2025-03-05T17:44:31	C001978	S004076	page_view	P00159	/	mobile	social-retarget	24
EV00029288	2025-09-12T20:06:30	C000990	S004170	page_view	P00199	/shop/tents	desktop	social-retarget	40
EV00029289	2025-09-28T12:26:10		S004111	page_view	P00107	/deals	mobile	partner-guide	14
EV00029290	2025-10-01T06:07:36	C001061	S000821	page_view	P00108	/shop/outerwear	mobile	direct	23
EV00029291	2025-03-08T09:08:40	C001067	S006729	search	P00027	/search	desktop	social-retarget	46
EV00029292	2025-06-14T15:50:55	C002201	S008888	page_view	P00073	/deals	desktop	direct	24
EV00029293	2025-05-23T20:44:28	C001179	S007859	checkout_start	P00210	/checkout	desktop	social-retarget	193
EV00029294	2025-02-28T20:18:18	C000150	S002600	product_view	P00154	/shop/hydration	mobile	spring-trail	99
EV00029295	2025-07-11T19:43:58	C000778	S007061	search	P00209	/	mobile	partner-guide	13
EV00029296	2025-01-07T20:38:52		S008985	page_view	P00068	/	mobile	email-june	9
EV00029297	2025-11-11T11:49:10	C001413	S001590	support_click	P00053	/support	mobile	partner-guide	164
EV00029298	2025-04-06T07:54:44	C001893	S008442	add_to_cart	P00190	/shop/tents	mobile	direct	104
EV00029299	2025-10-04T09:58:37		S007004	product_view	P00124	/shop/tents	desktop	social-retarget	104
EV00029300	2025-09-09T16:08:38		S000035	page_view	P00223	/shop/hydration	tablet	social-retarget	41
EV00029301	2025-05-04T10:42:19		S005795	product_view	P00169	/shop/sleeping-bags	mobile	direct	45
EV00029302	2025-08-19T20:25:16		S001630	page_view	P00064	/shop/climbing-gear	desktop	social-retarget	15
EV00029303	2025-07-28T14:47:28	C001411	S005868	checkout_start	P00052	/checkout	desktop	direct	93
EV00029304	2025-02-15T19:36:04		S000282	purchase	P00032	/checkout	desktop	partner-guide	106
EV00029305	2025-12-09T10:54:38	C002366	S004740	product_view	P00229	/shop/tents	desktop	direct	383
EV00029306	2025-06-21T18:18:09		S005472	add_to_cart	P00151	/shop/hydration	mobile	partner-guide	51
EV00029307	2025-05-09T12:31:16	C002388	S005572	page_view	P00164	/	desktop	direct	30
EV00029308	2025-10-03T10:22:51	C000718	S008863	search	P00064	/search	desktop	social-retarget	12
EV00029309	2025-06-15T09:53:31	C000402	S001438	product_view	P00090	/shop/trail-safety	mobile	direct	91
EV00029310	2025-08-27T18:58:31	C002401	S004780	page_view	P00054	/shop/climbing-gear	mobile	organic	51
EV00029311	2025-03-10T19:29:22	C000004	S001272	page_view	P00040	/shop/tents	mobile	spring-trail	42
EV00029312	2025-08-20T18:21:55		S002291	add_to_cart	P00074	/shop/outerwear	mobile	spring-trail	41
EV00029313	2025-04-27T20:08:42	C000468	S000669	checkout_start	P00139	/checkout	desktop	organic	194
EV00029314	2025-12-24T20:39:04	C001326	S000369	search	P00149	/search	desktop	organic	20
EV00029315	2025-07-30T11:43:44		S005682	product_view	P00181	/shop/sleeping-bags	mobile	direct	86
EV00029316	2025-10-31T15:20:00	C001132	S007730	product_view	P00082	/shop/hydration	mobile	direct	105
EV00029317	2025-09-11T12:54:22	C000531	S004463	add_to_cart	P00109	/shop/outerwear	desktop	email-june	144
EV00029318	2025-04-25T13:57:06	C001609	S007937	checkout_start	P00058	/checkout	desktop	social-retarget	257
EV00029319	2025-02-21T20:40:27	C001882	S001040	search	P00050	/search	mobile	email-june	16
EV00029320	2025-05-02T20:55:32	C000570	S001922	product_view	P00042	/shop/outerwear	desktop	spring-trail	125
EV00029321	2025-04-29T23:18:34	C000857	S007786	search	P00078	/	mobile	organic	21
EV00029322	2025-06-03T17:40:01	C000560	S005458	search	P00094	/search	mobile	organic	7
EV00029323	2025-05-06T11:57:17	C000436	S002716	purchase	P00191	/checkout	tablet	direct	352
EV00029324	2025-06-23T15:33:21	C001210	S006480	page_view	P00214	/deals	desktop	social-retarget	17
EV00029325	2025-04-04T20:48:26		S006225	support_click	P00187	/support	mobile	organic	34
EV00029326	2025-10-13T18:47:12		S008711	support_click	P00057	/support	mobile	social-retarget	132
EV00029327	2025-09-20T16:11:15		S007050	page_view	P00160	/	desktop	email-june	46
EV00029328	2025-09-14T13:18:33		S008759	page_view	P00108	/deals	tablet	email-june	20
EV00029329	2025-09-12T14:54:05	C001993	S001384	page_view	P00002	/shop/outerwear	desktop	social-retarget	27
EV00029330	2025-04-02T20:34:14	C001347	S003085	page_view	P00195	/	mobile	organic	14
EV00029331	2025-05-03T17:58:13		S000952	add_to_cart	P00052	/shop/tents	desktop	social-retarget	64
EV00029332	2025-09-17T22:18:54	C002390	S004200	page_view	P00138	/deals	mobile	spring-trail	18
EV00029333	2025-09-10T10:27:27	C001018	S005193	product_view	P00182	/shop/trail-safety	mobile	partner-guide	48
EV00029334	2025-06-21T10:29:28	C001192	S002443	add_to_cart	P00085	/shop/climbing-gear	desktop	organic	59
EV00029335	2025-02-02T16:54:36		S005068	page_view	P00191	/deals	desktop	social-retarget	32
EV00029336	2025-08-11T20:54:46		S003017	page_view	P00074	/shop/sleeping-bags	mobile	social-retarget	42
EV00029337	2025-10-14T02:29:50	C001497	S007650	product_view	P00223	/shop/outerwear	tablet	partner-guide	70
EV00029338	2025-09-17T11:00:08		S003409	add_to_cart	P00032	/shop/sleeping-bags	desktop	spring-trail	92
EV00029339	2025-01-29T19:40:11		S004835	add_to_cart	P00153	/shop/outerwear	mobile	social-retarget	84
EV00029340	2025-08-06T10:09:53		S000352	search	P00046	/search	desktop	direct	24
EV00029341	2025-01-29T22:55:44		S003940	product_view	P00198	/shop/trail-safety	mobile	direct	29
EV00029342	2025-09-13T18:29:48	C000310	S001076	support_click	P00067	/support	desktop	direct	96
EV00029343	2025-05-05T19:57:49	C002096	S008765	page_view	P00078	/shop/hydration	mobile	direct	36
EV00029344	2025-03-17T12:37:25	C001191	S003222	page_view	P00133	/deals	desktop	spring-trail	98
EV00029345	2025-09-05T19:58:31		S000402	add_to_cart	P00195	/shop/outerwear	mobile	organic	102
